id	x	y	z
1106	6	28	1.581711357
1107	7	28	1.586401919
1108	8	28	1.564500604
1109	9	28	1.515792693
1110	10	28	1.44054711
1111	11	28	1.339519865
1112	12	28	1.213948236
1113	13	28	1.065535685
1114	14	28	0.896427696
1115	15	28	0.709178894
1116	16	28	0.506711987
1117	17	28	0.292269217
1118	18	28	0.069357198
1119	19	28	-0.158313896
1120	20	28	-0.386895664
1121	21	28	-0.612470142
1122	22	28	-0.831120511
1123	23	28	-1.039002521
1124	24	28	-1.232415285
1125	25	28	-1.407870089
1126	26	28	-1.562155896
1127	27	28	-1.692400282
1128	28	28	-1.796124617
1129	29	28	-1.871292406
1130	30	28	-1.916349833
1131	31	28	-1.930257692
1132	32	28	-1.912514058
1133	33	28	-1.863167207
1134	34	28	-1.782818493
1135	35	28	-1.672615083
1136	36	28	-1.534232623
1137	37	28	-1.369848125
1138	38	28	-1.182103538
1139	39	28	-0.974060637
1140	40	28	-0.749148064
1141	41	28	-0.51110146
1142	42	28	-0.263897795
1143	43	28	-0.011685117
1144	44	28	0.241291012
1145	45	28	0.490762993
1146	46	28	0.73251721
1147	47	28	0.962469153
1148	48	28	1.176736268
1149	49	28	1.37170716
1150	50	28	1.544105871
1151	1	27	1.868987234
1152	2	27	1.910534693
1153	3	27	1.921000695
1154	4	27	1.899927152
1155	5	27	1.847404842
1156	6	27	1.764075735
1157	7	27	1.651125191
1158	8	27	1.510264132
1159	9	27	1.343701462
1160	10	27	1.154107217
1161	11	27	0.944567088
1162	12	27	0.718529137
1163	13	27	0.479743674
1164	14	27	0.232197395
1165	15	27	-0.019957015
1166	16	27	-0.272474495
1167	17	27	-0.521093099
1168	18	27	-0.761609931
1169	19	27	-0.989956146
1170	20	27	-1.20226959
1171	21	27	-1.39496374
1172	22	27	-1.564791664
1173	23	27	-1.708903795
1174	24	27	-1.824898461
1175	25	27	-1.910864223
1176	26	27	-1.965413248
1177	27	27	-1.987705096
1178	28	27	-1.977460507
1179	29	27	-1.934964929
1180	30	27	-1.861061757
1181	31	27	-1.757135429
1182	32	27	-1.625084711
1183	33	27	-1.467286711
1184	34	27	-1.286552311
1185	35	27	-1.086073883
1186	36	27	-0.869366291
1187	37	27	-0.640202302
1188	38	27	-0.402543646
1189	39	27	-0.160469025
1190	40	27	0.081899577
1191	41	27	0.320470879
1192	42	27	0.551257219
1193	43	27	0.77044503
1194	44	27	0.974461579
1195	45	27	1.160036745
1196	46	27	1.324258711
1197	47	27	1.464622571
1198	48	27	1.57907099
1199	49	27	1.666026229
1200	50	27	1.724412983
1201	1	26	1.931608906
1202	2	26	1.854195104
1203	3	26	1.746847678
1204	4	26	1.61150881
1205	5	26	1.45059726
1206	6	26	1.266963263
1207	7	26	1.063835741
1208	8	26	0.844762832
1209	9	26	0.61354689
1210	10	26	0.374175162
1211	11	26	0.130747479
1212	12	26	-0.112597689
1213	13	26	-0.351757424
1214	14	26	-0.582737405
1215	15	26	-0.80172246
1216	16	26	-1.005143303
1217	17	26	-1.189738256
1218	18	26	-1.352608811
1219	19	26	-1.491268045
1220	20	26	-1.60368104
1221	21	26	-1.688296593
1222	22	26	-1.74406971
1223	23	26	-1.770474516
1224	24	26	-1.767507447
1225	25	26	-1.735680729
1226	26	26	-1.676006371
1227	27	26	-1.589971062
1228	28	26	-1.479502541
1229	29	26	-1.346928167
1230	30	26	-1.194926555
1231	31	26	-1.026473277
1232	32	26	-0.84478174
1233	33	26	-0.653240407
1234	34	26	-0.455347629
1235	35	26	-0.254645355
1236	36	26	-0.054653008
1237	37	26	0.141197191
1238	38	26	0.329622231
1239	39	26	0.507546471
1240	40	26	0.672154891
1241	41	26	0.820940457
1242	42	26	0.951744755
1243	43	26	1.062791199
1244	44	26	1.152710272
1245	45	26	1.220556416
1246	46	26	1.265816365
1247	47	26	1.288408881
1248	48	26	1.288676042
1249	49	26	1.267366378
1250	50	26	1.225610319
1251	1	25	1.342825773
1252	2	25	1.187427063
1253	3	25	1.015679114
1254	4	25	0.83083617
1255	5	25	0.636325562
1256	6	25	0.435682055
1257	7	25	0.232481112
1258	8	25	0.03027237
1259	9	25	-0.167485401
1260	10	25	-0.357486614
1261	11	25	-0.536637286
1262	12	25	-0.702108493
1263	13	25	-0.851383881
1264	14	25	-0.982300386
1265	15	25	-1.093081476
1266	16	25	-1.182362358
1267	17	25	-1.249206782
1268	18	25	-1.293115226
1269	19	25	-1.314024441
1270	20	25	-1.312298485
1271	21	25	-1.288711565
1272	22	25	-1.244423145
1273	23	25	-1.180945953
1274	24	25	-1.100107634
1275	25	25	-1.004006922
1276	26	25	-0.894965311
1277	27	25	-0.775475272
1278	28	25	-0.648146135
1279	29	25	-0.515648768
1280	30	25	-0.380660215
1281	31	25	-0.245809435
1282	32	25	-0.113625234
1283	33	25	0.013512561
1284	34	25	0.133417722
1285	35	25	0.244137182
1286	36	25	0.343984779
1287	37	25	0.43156859
1288	38	25	0.505811365
1289	39	25	0.565963755
1290	40	25	0.611610162
1291	41	25	0.642667222
1292	42	25	0.659375059
1293	43	25	0.66228163
1294	44	25	0.652220604
1295	45	25	0.630283366
1296	46	25	0.597785846
1297	47	25	0.556231
1298	48	25	0.507267811
1299	49	25	0.4526478
1300	50	25	0.394180045
1301	1	24	0.511622932
1302	2	24	0.373386148
1303	3	24	0.23538497
1304	4	24	0.100186105
1305	5	24	-0.029794541
1306	6	24	-0.152336902
1307	7	24	-0.265456707
1308	8	24	-0.367439586
1309	9	24	-0.456868718
1310	10	24	-0.532645545
1311	11	24	-0.594003235
1312	12	24	-0.640512717
1313	13	24	-0.672081299
1314	14	24	-0.688944017
1315	15	24	-0.691648009
1316	16	24	-0.681030389
1317	17	24	-0.658190188
1318	18	24	-0.62445507
1319	19	24	-0.581343658
1320	20	24	-0.530524331
1321	21	24	-0.4737715
1322	22	24	-0.412920333
1323	23	24	-0.349820999
1324	24	24	-0.286293445
1325	25	24	-0.224083725
1326	26	24	-0.164822854
1327	27	24	-0.109989098
1328	28	24	-0.060874512
1329	29	24	-0.018556462
1330	30	24	0.016125274
1331	31	24	0.042585336
1332	32	24	0.060503214
1333	33	24	0.069827084
1334	34	24	0.070770998
1335	35	24	0.063805541
1336	36	24	0.049642205
1337	37	24	0.029211865
1338	38	24	0.003637896
1339	39	24	-0.025795438
1340	40	24	-0.057678561
1341	41	24	-0.090515292
1342	42	24	-0.122763766
1343	43	24	-0.152878618
1344	44	24	-0.179353417
1345	45	24	-0.200762372
1346	46	24	-0.215800315
1347	47	24	-0.223320004
1348	48	24	-0.22236587
1349	49	24	-0.212203382
1350	50	24	-0.192343305
1351	1	23	0.015376934
1352	2	23	-0.02247224
1353	3	23	-0.052020795
1354	4	23	-0.072911583
1355	5	23	-0.085057548
1356	6	23	-0.08863933
1357	7	23	-0.084096296
1358	8	23	-0.072111278
1359	9	23	-0.053589379
1360	10	23	-0.029631379
1361	11	23	-0.00150239
1362	12	23	0.029403504
1363	13	23	0.061601773
1364	14	23	0.093558231
1365	15	23	0.12373112
1366	16	23	0.150613511
1367	17	23	0.172775005
1368	18	23	0.188901763
1369	19	23	0.197833907
1370	20	23	0.198599408
1371	21	23	0.190443626
1372	22	23	0.172853807
1373	23	23	0.145577897
1374	24	23	0.108637208
1375	25	23	0.062332575
1376	26	23	0.007243795
1377	27	23	-0.055777696
1378	28	23	-0.125622831
1379	29	23	-0.200945354
1380	30	23	-0.280188295
1381	31	23	-0.361615972
1382	32	23	-0.443350845
1383	33	23	-0.523414466
1384	34	23	-0.59977165
1385	35	23	-0.670376917
1386	36	23	-0.733222213
1387	37	23	-0.78638484
1388	38	23	-0.828074554
1389	39	23	-0.856678757
1390	40	23	-0.870804765
1391	41	23	-0.869318171
1392	42	23	-0.851376397
1393	43	23	-0.816456626
1394	44	23	-0.764377409
1395	45	23	-0.695313374
1396	46	23	-0.609802603
1397	47	23	-0.50874638
1398	48	23	-0.393401206
1399	49	23	-0.265363093
1400	50	23	-0.126544343
1401	1	22	0.198794015
1402	2	22	0.274826117
1403	3	22	0.353101835
1404	4	22	0.431781564
1405	5	22	0.508923759
1406	6	22	0.582528672
1407	7	22	0.650584374
1408	8	22	0.711114058
1409	9	22	0.762223598
1410	10	22	0.802148291
1411	11	22	0.829297727
1412	12	22	0.842297779
1413	13	22	0.840028722
1414	14	22	0.821658588
1415	15	22	0.786670949
1416	16	22	0.73488642
1417	17	22	0.666477323
1418	18	22	0.581975055
1419	19	22	0.482269903
1420	20	22	0.368603157
1421	21	22	0.24255156
1422	22	22	0.106004307
1423	23	22	-0.038867081
1424	24	22	-0.189645461
1425	25	22	-0.343710731
1426	26	22	-0.498287631
1427	27	22	-0.650497809
1428	28	22	-0.797415114
1429	29	22	-0.936123061
1430	30	22	-1.063773297
1431	31	22	-1.177643917
1432	32	22	-1.275196405
1433	33	22	-1.354130053
1434	34	22	-1.412432697
1435	35	22	-1.448426691
1436	36	22	-1.460809133
1437	37	22	-1.448685429
1438	38	22	-1.411595446
1439	39	22	-1.3495316
1440	40	22	-1.262948433
1441	41	22	-1.152763333
1442	42	22	-1.020348288
1443	43	22	-0.867512701
1444	44	22	-0.696477478
1445	45	22	-0.509840795
1446	46	22	-0.310536098
1447	47	22	-0.101783049
1448	48	22	0.112967692
1449	49	22	0.330094877
1450	50	22	0.545871147
1451	1	21	0.934467583
1452	2	21	1.058769533
1453	3	21	1.169343444
1454	4	21	1.263691684
1455	5	21	1.339553487
1456	6	21	1.394955191
1457	7	21	1.428255728
1458	8	21	1.438186377
1459	9	21	1.42388389
1460	10	21	1.384916233
1461	11	21	1.321300308
1462	12	21	1.233511196
1463	13	21	1.122482595
1464	14	21	0.98959835
1465	15	21	0.836675082
1466	16	21	0.665936167
1467	17	21	0.479977439
1468	18	21	0.281725193
1469	19	21	0.074387197
1470	20	21	-0.138602404
1471	21	21	-0.353643313
1472	22	21	-0.567033315
1473	23	21	-0.775035334
1474	24	21	-0.973946037
1475	25	21	-1.160164697
1476	26	21	-1.330260981
1477	27	21	-1.48104035
1478	28	21	-1.609605806
1479	29	21	-1.713414752
1480	30	21	-1.790329854
1481	31	21	-1.838662853
1482	32	21	-1.857210465
1483	33	21	-1.845281586
1484	34	21	-1.802715236
1485	35	21	-1.729888824
1486	36	21	-1.627716497
1487	37	21	-1.497637542
1488	38	21	-1.34159498
1489	39	21	-1.162004711
1490	40	21	-0.961715694
1491	41	21	-0.743961903
1492	42	21	-0.512306876
1493	43	21	-0.270581877
1494	44	21	-0.0228188
1495	45	21	0.226820966
1496	46	21	0.474120384
1497	47	21	0.71488197
1498	48	21	0.945002941
1499	49	21	1.160548903
1500	50	21	1.357824713
1501	1	20	1.71137837
1502	2	20	1.784809164
1503	3	20	1.829719967
1504	4	20	1.844950931
1505	5	20	1.829853185
1506	6	20	1.78430623
1507	7	20	1.708725672
1508	8	20	1.604061078
1509	9	20	1.471783903
1510	10	20	1.313865667
1511	11	20	1.132746712
1512	12	20	0.931296062
1513	13	20	0.712763097
1514	14	20	0.480721899
1515	15	20	0.239009262
1516	16	20	-0.00834249
1517	17	20	-0.257176652
1518	18	20	-0.50328594
1519	19	20	-0.742487569
1520	20	20	-0.970698222
1521	21	20	-1.184007497
1522	22	20	-1.378748457
1523	23	20	-1.551563972
1524	24	20	-1.699467582
1525	25	20	-1.819897751
1526	26	20	-1.910764486
1527	27	20	-1.970487431
1528	28	20	-1.998024721
1529	29	20	-1.992892058
1530	30	20	-1.955171625
1531	31	20	-1.885510689
1532	32	20	-1.785109913
1533	33	20	-1.655701584
1534	34	20	-1.49951819
1535	35	20	-1.319251912
1536	36	20	-1.118005821
1537	37	20	-0.899237681
1538	38	20	-0.666697423
1539	39	20	-0.424359468
1540	40	20	-0.176351166
1541	41	20	0.073121303
1542	42	20	0.319848181
1543	43	20	0.559691136
1544	44	20	0.78865662
1545	45	20	1.002966215
1546	46	20	1.199122683
1547	47	20	1.373970501
1548	48	20	1.524749776
1549	49	20	1.649142583
1550	50	20	1.745310884
1551	1	19	1.989862591
1552	2	19	1.948617742
1553	3	19	1.875515552
1554	4	19	1.771800508
1555	5	19	1.639247082
1556	6	19	1.480127756
1557	7	19	1.297172002
1558	8	19	1.093516991
1559	9	19	0.872650959
1560	10	19	0.638350289
1561	11	19	0.394611497
1562	12	19	0.145579393
1563	13	19	-0.104527244
1564	14	19	-0.351491066
1565	15	19	-0.591171253
1566	16	19	-0.81957689
1567	17	19	-1.032937271
1568	18	19	-1.227767834
1569	19	19	-1.400930522
1570	20	19	-1.54968746
1571	21	19	-1.671746994
1572	22	19	-1.765301264
1573	23	19	-1.829054663
1574	24	19	-1.862242706
1575	25	19	-1.864641012
1576	26	19	-1.836564309
1577	27	19	-1.77885553
1578	28	19	-1.692865307
1579	29	19	-1.580422289
1580	30	19	-1.443794944
1581	31	19	-1.28564562
1582	32	19	-1.108977793
1583	33	19	-0.917077578
1584	34	19	-0.713450637
1585	35	19	-0.501755744
1586	36	19	-0.285736279
1587	37	19	-0.069150991
1588	38	19	0.144294661
1589	39	19	0.35101528
1590	40	19	0.547609165
1591	41	19	0.730917626
1592	42	19	0.898078896
1593	43	19	1.046575672
1594	44	19	1.174275445
1595	45	19	1.279462932
1596	46	19	1.360864092
1597	47	19	1.417661366
1598	48	19	1.449499963
1599	49	19	1.456485192
1600	50	19	1.439171017
1601	1	18	1.576477381
1602	2	18	1.436409285
1603	3	18	1.274919316
1604	4	18	1.095052727
1605	5	18	0.900135464
1606	6	18	0.693710576
1607	7	18	0.479471314
1608	8	18	0.261192202
1609	9	18	0.042659421
1610	10	18	-0.172398182
1611	11	18	-0.38037614
1612	12	18	-0.577858217
1613	13	18	-0.761675884
1614	14	18	-0.928962333
1615	15	18	-1.077200049
1616	16	18	-1.204261117
1617	17	18	-1.308439572
1618	18	18	-1.388475269
1619	19	18	-1.443568921
1620	20	18	-1.473388132
1621	21	18	-1.478064421
1622	22	18	-1.458181433
1623	23	18	-1.414754675
1624	24	18	-1.349203291
1625	25	18	-1.26331457
1626	26	18	-1.159201951
1627	27	18	-1.039257484
1628	28	18	-0.906099757
1629	29	18	-0.762518388
1630	30	18	-0.61141624
1631	31	18	-0.455750562
1632	32	18	-0.298474231
1633	33	18	-0.14247829
1634	34	18	0.009463095
1635	35	18	0.154744164
1636	36	18	0.290974618
1637	37	18	0.416021287
1638	38	18	0.528043673
1639	39	18	0.625522724
1640	40	18	0.707282369
1641	41	18	0.772503491
1642	42	18	0.820730174
1643	43	18	0.851868226
1644	44	18	0.866176142
1645	45	18	0.864248826
1646	46	18	0.84699454
1647	47	18	0.815605679
1648	48	18	0.77152411
1649	49	18	0.716401899
1650	50	18	0.652058356
1651	1	17	0.758371575
1652	2	17	0.603977996
1653	3	17	0.445122065
1654	4	17	0.284795371
1655	5	17	0.125925765
1656	6	17	-0.028678122
1657	7	17	-0.176378811
1658	8	17	-0.314757401
1659	9	17	-0.441655564
1660	10	17	-0.555211368
1661	11	17	-0.653888289
1662	12	17	-0.736496935
1663	13	17	-0.80220915
1664	14	17	-0.850564342
1665	15	17	-0.881468041
1666	16	17	-0.895182834
1667	17	17	-0.892312014
1668	18	17	-0.873776402
1669	19	17	-0.840784952
1670	20	17	-0.794799867
1671	21	17	-0.737497064
1672	22	17	-0.670722919
1673	23	17	-0.596448271
1674	24	17	-0.516720748
1675	25	17	-0.433616452
1676	26	17	-0.349192096
1677	27	17	-0.26543861
1678	28	17	-0.184237248
1679	29	17	-0.107319094
1680	30	17	-0.03622885
1681	31	17	0.027706356
1682	32	17	0.083402514
1683	33	17	0.130038126
1684	34	17	0.167067073
1685	35	17	0.194224764
1686	36	17	0.211527482
1687	37	17	0.21926503
1688	38	17	0.217986905
1689	39	17	0.208482379
1690	40	17	0.19175501
1691	41	17	0.168992204
1692	42	17	0.141530584
1693	43	17	0.110817991
1694	44	17	0.078373033
1695	45	17	0.045743135
1696	46	17	0.014462074
1697	47	17	-0.013991979
1698	48	17	-0.038236949
1699	49	17	-0.057024911
1700	50	17	-0.069276811
1701	1	16	0.10382416
1702	2	16	0.029553739
1703	3	16	-0.037476012
1704	4	16	-0.096144324
1705	5	16	-0.145594483
1706	6	16	-0.185247109
1707	7	16	-0.214806683
1708	8	16	-0.234261248
1709	9	16	-0.243875373
1710	10	16	-0.244176609
1711	11	16	-0.235935823
1712	12	16	-0.220141908
1713	13	16	-0.197971509
1714	14	16	-0.170754511
1715	15	16	-0.139936111
1716	16	16	-0.107036391
1717	17	16	-0.073608342
1718	18	16	-0.041195344
1719	19	16	-0.011289081
1720	20	16	0.014711101
1721	21	16	0.035536445
1722	22	16	0.050083751
1723	23	16	0.057446219
1724	24	16	0.056939456
1725	25	16	0.048122012
1726	26	16	0.030809941
1727	27	16	0.005085034
1728	28	16	-0.028703503
1729	29	16	-0.069944011
1730	30	16	-0.117773891
1731	31	16	-0.171097453
1732	32	16	-0.228609737
1733	33	16	-0.288825792
1734	34	16	-0.350114796
1735	35	16	-0.410738263
1736	36	16	-0.468891502
1737	37	16	-0.522747408
1738	38	16	-0.570501612
1739	39	16	-0.610417963
1740	40	16	-0.640873308
1741	41	16	-0.660400554
1742	42	16	-0.667728999
1743	43	16	-0.661820983
1744	44	16	-0.641903987
1745	45	16	-0.607497384
1746	46	16	-0.558433161
1747	47	16	-0.494870061
1748	48	16	-0.417300719
1749	49	16	-0.326551521
1750	50	16	-0.223775065
1751	1	15	0.067501927
1752	2	15	0.112147539
1753	3	15	0.162351097
1754	4	15	0.21684492
1755	5	15	0.274180218
1756	6	15	0.332760777
1757	7	15	0.390880764
1758	8	15	0.4467658
1759	9	15	0.498616387
1760	10	15	0.544652722
1761	11	15	0.58315988
1762	12	15	0.612532339
1763	13	15	0.63131681
1764	14	15	0.638252392
1765	15	15	0.632307091
1766	16	15	0.61270983
1767	17	15	0.578977161
1768	18	15	0.530934006
1769	19	15	0.46872785
1770	20	15	0.392835998
1771	21	15	0.304065589
1772	22	15	0.203546268
1773	23	15	0.092715544
1774	24	15	-0.026702969
1775	25	15	-0.152728077
1776	26	15	-0.283155797
1777	27	15	-0.415599777
1778	28	15	-0.547536576
1779	29	15	-0.67635491
1780	30	15	-0.799407916
1781	31	15	-0.914067348
1782	32	15	-1.017778619
1783	33	15	-1.108115547
1784	34	15	-1.182833641
1785	35	15	-1.239920818
1786	36	15	-1.277644432
1787	37	15	-1.294593604
1788	38	15	-1.289715881
1789	39	15	-1.262347408
1790	40	15	-1.212235858
1791	41	15	-1.139555566
1792	42	15	-1.044914419
1793	43	15	-0.929352231
1794	44	15	-0.794330521
1795	45	15	-0.641713745
1796	46	15	-0.473742243
1797	47	15	-0.292997312
1798	48	15	-0.10235899
1799	49	15	0.09504273
1800	50	15	0.295882365
1801	1	14	0.674635307
1802	2	14	0.79438745
1803	3	14	0.905797938
1804	4	14	1.006352093
1805	5	14	1.093662715
1806	6	14	1.165522888
1807	7	14	1.219956228
1808	8	14	1.255263465
1809	9	14	1.270064342
1810	10	14	1.263333889
1811	11	14	1.234432224
1812	12	14	1.183127176
1813	13	14	1.109609138
1814	14	14	1.014497731
1815	15	14	0.898840016
1816	16	14	0.764100137
1817	17	14	0.612140504
1818	18	14	0.445194731
1819	19	14	0.265832765
1820	20	14	0.076918781
1821	21	14	-0.118437426
1822	22	14	-0.316934689
1823	23	14	-0.515139348
1824	24	14	-0.709547676
1825	25	14	-0.896650677
1826	26	14	-1.072999998
1827	27	14	-1.235273706
1828	28	14	-1.380340621
1829	29	14	-1.505321958
1830	30	14	-1.607649022
1831	31	14	-1.68511583
1832	32	14	-1.735925536
1833	33	14	-1.758729748
1834	34	14	-1.752659852
1835	35	14	-1.717349695
1836	36	14	-1.65294909
1837	37	14	-1.560127779
1838	38	14	-1.44006972
1839	39	14	-1.294457679
1840	40	14	-1.125448363
1841	41	14	-0.935638469
1842	42	14	-0.72802222
1843	43	14	-0.505941127
1844	44	14	-0.27302687
1845	45	14	-0.033138315
1846	46	14	0.209706167
1847	47	14	0.451399856
1848	48	14	0.687820976
1849	49	14	0.914906779
1850	50	14	1.128727014
1851	1	13	1.503492613
1852	2	13	1.602370706
1853	3	13	1.676445713
1854	4	13	1.723963612
1855	5	13	1.743617733
1856	6	13	1.734579561
1857	7	13	1.696520892
1858	8	13	1.62962684
1859	9	13	1.534599344
1860	10	13	1.412651018
1861	11	13	1.265489372
1862	12	13	1.0952916
1863	13	13	0.904670354
1864	14	13	0.696631057
1865	15	13	0.4745215
1866	16	13	0.241974624
1867	17	13	0.002845507
1868	18	13	-0.238856291
1869	19	13	-0.479037782
1870	20	13	-0.713595686
1871	21	13	-0.938490285
1872	22	13	-1.14981861
1873	23	13	-1.343885586
1874	24	13	-1.517271788
1875	25	13	-1.666896513
1876	26	13	-1.79007497
1877	27	13	-1.884568502
1878	28	13	-1.948626848
1879	29	13	-1.981021647
1880	30	13	-1.981070517
1881	31	13	-1.948651234
1882	32	13	-1.884205718
1883	33	13	-1.788733723
1884	34	13	-1.663776335
1885	35	13	-1.511389554
1886	36	13	-1.334108447
1887	37	13	-1.134902529
1888	38	13	-0.91712318
1889	39	13	-0.68444409
1890	40	13	-0.440795825
1891	41	13	-0.190295735
1892	42	13	0.062825486
1893	43	13	0.314299231
1894	44	13	0.55989499
1895	45	13	0.795495531
1896	46	13	1.017169845
1897	47	13	1.221242521
1898	48	13	1.404358256
1899	49	13	1.563540315
1900	50	13	1.696241885
1901	1	12	1.978326567
1902	2	12	1.974849722
1903	3	12	1.938981099
1904	4	12	1.871206608
1905	5	12	1.772568487
1906	6	12	1.644648246
1907	7	12	1.489539721
1908	8	12	1.30981274
1909	9	12	1.10846804
1910	10	12	0.888884289
1911	11	12	0.654758167
1912	12	12	0.410038639
1913	13	12	0.158856624
1914	14	12	-0.094548622
1915	15	12	-0.345905045
1916	16	12	-0.590983844
1917	17	12	-0.825674622
1918	18	12	-1.046058243
1919	19	12	-1.248476046
1920	20	12	-1.429594127
1921	21	12	-1.586461524
1922	22	12	-1.716561218
1923	23	12	-1.817853045
1924	24	12	-1.888807731
1925	25	12	-1.92843146
1926	26	12	-1.936280546
1927	27	12	-1.912465989
1928	28	12	-1.857647878
1929	29	12	-1.773019778
1930	30	12	-1.66028347
1931	31	12	-1.521614558
1932	32	12	-1.359619636
1933	33	12	-1.177285879
1934	34	12	-0.977924048
1935	35	12	-0.76510602
1936	36	12	-0.54259806
1937	37	12	-0.314291109
1938	38	12	-0.084129437
1939	39	12	0.143960997
1940	40	12	0.366143112
1941	41	12	0.578736897
1942	42	12	0.778283943
1943	43	12	0.961607136
1944	44	12	1.125864429
1945	45	12	1.268595737
1946	46	12	1.387762121
1947	47	12	1.481776613
1948	48	12	1.549526177
1949	49	12	1.59038449
1950	50	12	1.604215406
1951	1	11	1.769304332
1952	2	11	1.653090242
1953	3	11	1.511039734
1954	4	11	1.345802012
1955	5	11	1.16040498
1956	6	11	0.958197728
1957	7	11	0.742787578
1958	8	11	0.517972911
1959	9	11	0.287673057
1960	10	11	0.055856601
1961	11	11	-0.173530554
1962	12	11	-0.396635991
1963	13	11	-0.609769147
1964	14	11	-0.809465952
1965	15	11	-0.992548582
1966	16	11	-1.156179209
1967	17	11	-1.297906818
1968	18	11	-1.415706259
1969	19	11	-1.508008865
1970	20	11	-1.573724162
1971	21	11	-1.612252345
1972	22	11	-1.623487376
1973	23	11	-1.607810779
1974	24	11	-1.566076333
1975	25	11	-1.49958609
1976	26	11	-1.410058276
1977	27	11	-1.299587799
1978	28	11	-1.170600228
1979	29	11	-1.025800219
1980	30	11	-0.868115464
1981	31	11	-0.700637324
1982	32	11	-0.526559335
1983	33	11	-0.349114849
1984	34	11	-0.171515014
1985	35	11	0.00311166
1986	36	11	0.171777
1987	37	11	0.331687025
1988	38	11	0.48029095
1989	39	11	0.615324429
1990	40	11	0.734846276
1991	41	11	0.837268028
1992	42	11	0.921375862
1993	43	11	0.986344561
1994	44	11	1.031743374
1995	45	11	1.057533776
1996	46	11	1.064059319
1997	47	11	1.052027923
1998	48	11	1.022487075
1999	49	11	0.976792597
2000	50	11	0.916571722
2001	1	10	1.021618552
2002	2	10	0.860595327
2003	3	10	0.689881561
2004	4	10	0.512710432
2005	5	10	0.332352966
2006	6	10	0.15205558
2007	7	10	-0.025020783
2008	8	10	-0.195858737
2009	9	10	-0.357638642
2010	10	10	-0.507787906
2011	11	10	-0.644024468
2012	12	10	-0.764393715
2013	13	10	-0.867298176
2014	14	10	-0.951519525
2015	15	10	-1.016232572
2016	16	10	-1.061011091
2017	17	10	-1.085825499
2018	18	10	-1.091032572
2019	19	10	-1.077357542
2020	20	10	-1.045869071
2021	21	10	-0.997947729
2022	22	10	-0.935248758
2023	23	10	-0.859659973
2024	24	10	-0.773255774
2025	25	10	-0.678248292
2026	26	10	-0.576936747
2027	27	10	-0.471656123
2028	28	10	-0.364726254
2029	29	10	-0.258402403
2030	30	10	-0.154828371
2031	31	10	-0.055993092
2032	32	10	0.036308389
2033	33	10	0.120508795
2034	34	10	0.195296682
2035	35	10	0.259638176
2036	36	10	0.312792
2037	37	10	0.354317542
2038	38	10	0.384075922
2039	39	10	0.402224091
2040	40	10	0.409202223
2041	41	10	0.405714762
2042	42	10	0.392705624
2043	43	10	0.371328205
2044	44	10	0.342910922
2045	45	10	0.30891914
2046	46	10	0.270914386
2047	47	10	0.230511813
2048	48	10	0.18933693
2049	49	10	0.148982584
2050	50	10	0.110967211
2051	1	9	0.25463251
2052	2	9	0.147853927
2053	3	9	0.045905827
2054	4	9	-0.049379612
2055	5	9	-0.136399657
2056	6	9	-0.2138095
2057	7	9	-0.280544377
2058	8	9	-0.335834938
2059	9	9	-0.37921565
2060	10	9	-0.410526121
2061	11	9	-0.429905451
2062	12	9	-0.437779816
2063	13	9	-0.434843656
2064	14	9	-0.422034988
2065	15	9	-0.400505459
2066	16	9	-0.371585906
2067	17	9	-0.336748231
2068	18	9	-0.297564532
2069	19	9	-0.255664434
2070	20	9	-0.212691642
2071	21	9	-0.170260703
2072	22	9	-0.129914998
2073	23	9	-0.093086931
2074	24	9	-0.061061209
2075	25	9	-0.034942085
2076	26	9	-0.015625284
2077	27	9	-0.003775271
2078	28	9	0.000191626
2079	29	9	-0.003882142
2080	30	9	-0.015891191
2081	31	9	-0.035469628
2082	32	9	-0.061999997
2083	33	9	-0.094628557
2084	34	9	-0.132286541
2085	35	9	-0.173716906
2086	36	9	-0.217505992
2087	37	9	-0.262119343
2088	38	9	-0.305940893
2089	39	9	-0.347314612
2090	40	9	-0.384587655
2091	41	9	-0.416154031
2092	42	9	-0.440497756
2093	43	9	-0.456234511
2094	44	9	-0.462150799
2095	45	9	-0.457239676
2096	46	9	-0.440732206
2097	47	9	-0.412123837
2098	48	9	-0.371195055
2099	49	9	-0.318025749
2100	50	9	-0.253002886
2101	1	8	0.001115987
2102	2	8	0.009955992
2103	3	8	0.02643594
2104	4	8	0.049975218
2105	5	8	0.079755687
2106	6	8	0.114742521
2107	7	8	0.153710575
2108	8	8	0.195275659
2109	9	8	0.237930022
2110	10	8	0.280081222
2111	11	8	0.320093487
2112	12	8	0.356330631
2113	13	8	0.387199507
2114	14	8	0.411193012
2115	15	8	0.426931624
2116	16	8	0.433202489
2117	17	8	0.428995135
2118	18	8	0.41353295
2119	19	8	0.386299633
2120	20	8	0.347059969
2121	21	8	0.295874365
2122	22	8	0.233106733
2123	23	8	0.159425448
2124	24	8	0.075797261
2125	25	8	-0.016525806
2126	26	8	-0.1160264
2127	27	8	-0.220948262
2128	28	8	-0.32932867
2129	29	8	-0.439036269
2130	30	8	-0.547813545
2131	31	8	-0.6533231
2132	32	8	-0.753196762
2133	33	8	-0.845086533
2134	34	8	-0.926716287
2135	35	8	-0.995933125
2136	36	8	-1.050757279
2137	37	8	-1.08942947
