id	x	y	z
1499	49	30	-8
1500	50	30	-8
1501	1	31	-8
1502	2	31	-8
1503	3	31	-8
1504	4	31	-8
1505	5	31	-8
1506	6	31	-8
1507	7	31	-8
1508	8	31	-8
1509	9	31	-8
1510	10	31	-8
1511	11	31	-8
1512	12	31	-8
1513	13	31	-8
1514	14	31	-8
1515	15	31	-8
1516	16	31	-8
1517	17	31	-8
1518	18	31	-8
1519	19	31	-8
1520	20	31	-8
1521	21	31	-8
1522	22	31	-8
1523	23	31	-8
1524	24	31	-8
1525	25	31	-8
1526	26	31	-8
1527	27	31	-8
1528	28	31	-8
1529	29	31	-8
1530	30	31	-8
1531	31	31	-8
1532	32	31	-8
1533	33	31	-8
1534	34	31	-8
1535	35	31	-8
1536	36	31	-8
1537	37	31	-8
1538	38	31	-8
1539	39	31	-8
1540	40	31	-8
1541	41	31	-8
1542	42	31	-8
1543	43	31	-8
1544	44	31	-8
1545	45	31	-8
1546	46	31	-8
1547	47	31	-8
1548	48	31	-8
1549	49	31	-8
1550	50	31	-8
1551	1	32	-8
1552	2	32	-8
1553	3	32	-8
1554	4	32	-8
1555	5	32	-8
1556	6	32	-8
1557	7	32	-8
1558	8	32	-8
1559	9	32	-8
1560	10	32	-8
1561	11	32	-8
1562	12	32	-8
1563	13	32	-8
1564	14	32	-8
1565	15	32	-8
1566	16	32	-8
1567	17	32	-8
1568	18	32	-8
1569	19	32	-8
1570	20	32	-8
1571	21	32	-8
1572	22	32	-8
1573	23	32	-8
1574	24	32	-8
1575	25	32	-8
1576	26	32	-8
1577	27	32	-8
1578	28	32	-8
1579	29	32	-8
1580	30	32	-8
1581	31	32	-8
1582	32	32	-8
1583	33	32	-8
1584	34	32	-8
1585	35	32	-8
1586	36	32	-8
1587	37	32	-8
1588	38	32	-8
1589	39	32	-8
1590	40	32	-8
1591	41	32	-8
1592	42	32	-8
1593	43	32	-8
1594	44	32	-8
1595	45	32	-8
1596	46	32	-8
1597	47	32	-8
1598	48	32	-8
1599	49	32	-8
1600	50	32	-8
1601	1	33	-8
1602	2	33	-8
1603	3	33	-8
1604	4	33	-8
1605	5	33	-8
1606	6	33	-8
1607	7	33	-8
1608	8	33	-8
1609	9	33	-8
1610	10	33	-8
1611	11	33	-8
1612	12	33	-8
1613	13	33	-8
1614	14	33	-8
1615	15	33	-8
1616	16	33	-8
1617	17	33	-8
1618	18	33	-8
1619	19	33	-8
1620	20	33	-8
1621	21	33	-8
1622	22	33	-8
1623	23	33	-8
1624	24	33	-8
1625	25	33	-8
1626	26	33	-8
1627	27	33	-8
1628	28	33	-8
1629	29	33	-8
1630	30	33	-8
1631	31	33	-8
1632	32	33	-8
1633	33	33	-8
1634	34	33	-8
1635	35	33	-8
1636	36	33	-8
1637	37	33	-8
1638	38	33	-8
1639	39	33	-8
1640	40	33	-8
1641	41	33	-8
1642	42	33	-8
1643	43	33	-8
1644	44	33	-8
1645	45	33	-8
1646	46	33	-8
1647	47	33	-8
1648	48	33	-8
1649	49	33	-8
1650	50	33	-8
1651	1	34	-8
1652	2	34	-8
1653	3	34	-8
1654	4	34	-8
1655	5	34	-8
1656	6	34	-8
1657	7	34	-8
1658	8	34	-8
1659	9	34	-8
1660	10	34	-8
1661	11	34	-8
1662	12	34	-8
1663	13	34	-8
1664	14	34	-8
1665	15	34	-8
1666	16	34	-8
1667	17	34	-8
1668	18	34	-8
1669	19	34	-8
1670	20	34	-8
1671	21	34	-8
1672	22	34	-8
1673	23	34	-8
1674	24	34	-8
1675	25	34	-8
1676	26	34	-8
1677	27	34	-8
1678	28	34	-8
1679	29	34	-8
1680	30	34	-8
1681	31	34	-8
1682	32	34	-8
1683	33	34	-8
1684	34	34	-8
1685	35	34	-8
1686	36	34	-8
1687	37	34	-8
1688	38	34	-8
1689	39	34	-8
1690	40	34	-8
1691	41	34	-8
1692	42	34	-8
1693	43	34	-8
1694	44	34	-8
1695	45	34	-8
1696	46	34	-8
1697	47	34	-8
1698	48	34	-8
1699	49	34	-8
1700	50	34	-8
1701	1	35	-8
1702	2	35	-8
1703	3	35	-8
1704	4	35	-8
1705	5	35	-8
1706	6	35	-8
1707	7	35	-8
1708	8	35	-8
1709	9	35	-8
1710	10	35	-8
1711	11	35	-8
1712	12	35	-8
1713	13	35	-8
1714	14	35	-8
1715	15	35	-8
1716	16	35	-8
1717	17	35	-8
1718	18	35	-8
1719	19	35	-8
1720	20	35	-8
1721	21	35	-8
1722	22	35	-8
1723	23	35	-8
1724	24	35	-8
1725	25	35	-8
1726	26	35	-8
1727	27	35	-8
1728	28	35	-8
1729	29	35	-8
1730	30	35	-8
1731	31	35	-8
1732	32	35	-8
1733	33	35	-8
1734	34	35	-8
1735	35	35	-8
1736	36	35	-8
1737	37	35	-8
1738	38	35	-8
1739	39	35	-8
1740	40	35	-8
1741	41	35	-8
1742	42	35	-8
1743	43	35	-8
1744	44	35	-8
1745	45	35	-8
1746	46	35	-8
1747	47	35	-8
1748	48	35	-8
1749	49	35	-8
1750	50	35	-8
1751	1	36	-8
1752	2	36	-8
1753	3	36	-8
1754	4	36	-8
1755	5	36	-8
1756	6	36	-8
1757	7	36	-8
1758	8	36	-8
1759	9	36	-8
1760	10	36	-8
1761	11	36	-8
1762	12	36	-8
1763	13	36	-8
1764	14	36	-8
1765	15	36	-8
1766	16	36	-8
1767	17	36	-8
1768	18	36	-8
1769	19	36	-8
1770	20	36	-8
1771	21	36	-8
1772	22	36	-8
1773	23	36	-8
1774	24	36	-8
1775	25	36	-8
1776	26	36	-8
1777	27	36	-8
1778	28	36	-8
1779	29	36	-8
1780	30	36	-8
1781	31	36	-8
1782	32	36	-8
1783	33	36	-8
1784	34	36	-8
1785	35	36	-8
1786	36	36	-8
1787	37	36	-8
1788	38	36	-8
1789	39	36	-8
1790	40	36	-8
1791	41	36	-8
1792	42	36	-8
1793	43	36	-8
1794	44	36	-8
1795	45	36	-8
1796	46	36	-8
1797	47	36	-8
1798	48	36	-8
1799	49	36	-8
1800	50	36	-8
1801	1	37	-8
1802	2	37	-8
1803	3	37	-8
1804	4	37	-8
1805	5	37	-8
1806	6	37	-8
1807	7	37	-8
1808	8	37	-8
1809	9	37	-8
1810	10	37	-8
1811	11	37	-8
1812	12	37	-8
1813	13	37	-8
1814	14	37	-8
1815	15	37	-8
1816	16	37	-8
1817	17	37	-8
1818	18	37	-8
1819	19	37	-8
1820	20	37	-8
1821	21	37	-8
1822	22	37	-8
1823	23	37	-8
1824	24	37	-8
1825	25	37	-8
1826	26	37	-8
1827	27	37	-8
1828	28	37	-8
1829	29	37	-8
1830	30	37	-8
1831	31	37	-8
1832	32	37	-8
1833	33	37	-8
1834	34	37	-8
1835	35	37	-8
1836	36	37	-8
1837	37	37	-8
1838	38	37	-8
1839	39	37	-8
1840	40	37	-8
1841	41	37	-8
1842	42	37	-8
1843	43	37	-8
1844	44	37	-8
1845	45	37	-8
1846	46	37	-8
1847	47	37	-8
1848	48	37	-8
1849	49	37	-8
1850	50	37	-8
1851	1	38	-8
1852	2	38	-8
1853	3	38	-8
1854	4	38	-8
1855	5	38	-8
1856	6	38	-8
1857	7	38	-8
1858	8	38	-8
1859	9	38	-8
1860	10	38	-8
1861	11	38	-8
1862	12	38	-8
1863	13	38	-8
1864	14	38	-8
1865	15	38	-8
1866	16	38	-8
1867	17	38	-8
1868	18	38	-8
1869	19	38	-8
1870	20	38	-8
1871	21	38	-8
1872	22	38	-8
1873	23	38	-8
1874	24	38	-8
1875	25	38	-8
1876	26	38	-8
1877	27	38	-8
1878	28	38	-8
1879	29	38	-8
1880	30	38	-8
1881	31	38	-8
1882	32	38	-8
1883	33	38	-8
1884	34	38	-8
1885	35	38	-8
1886	36	38	-8
1887	37	38	-8
1888	38	38	-8
1889	39	38	-8
1890	40	38	-8
1891	41	38	-8
1892	42	38	-8
1893	43	38	-8
1894	44	38	-8
1895	45	38	-8
1896	46	38	-8
1897	47	38	-8
1898	48	38	-8
1899	49	38	-8
1900	50	38	-8
1901	1	39	-8
1902	2	39	-8
1903	3	39	-8
1904	4	39	-8
1905	5	39	-8
1906	6	39	-8
1907	7	39	-8
1908	8	39	-8
1909	9	39	-8
1910	10	39	-8
1911	11	39	-8
1912	12	39	-8
1913	13	39	-8
1914	14	39	-8
1915	15	39	-8
1916	16	39	-8
1917	17	39	-8
1918	18	39	-8
1919	19	39	-8
1920	20	39	-8
1921	21	39	-8
1922	22	39	-8
1923	23	39	-8
1924	24	39	-8
1925	25	39	-8
1926	26	39	-8
1927	27	39	-8
1928	28	39	-8
1929	29	39	-8
1930	30	39	-8
1931	31	39	-8
1932	32	39	-8
1933	33	39	-8
1934	34	39	-8
1935	35	39	-8
1936	36	39	-8
1937	37	39	-8
1938	38	39	-8
1939	39	39	-8
1940	40	39	-8
1941	41	39	-8
1942	42	39	-8
1943	43	39	-8
1944	44	39	-8
1945	45	39	-8
1946	46	39	-8
1947	47	39	-8
1948	48	39	-8
1949	49	39	-8
1950	50	39	-8
1951	1	40	-8
1952	2	40	-8
1953	3	40	-8
1954	4	40	-8
1955	5	40	-8
1956	6	40	-8
1957	7	40	-8
1958	8	40	-8
1959	9	40	-8
1960	10	40	-8
1961	11	40	-8
1962	12	40	-8
1963	13	40	-8
1964	14	40	-8
1965	15	40	-8
1966	16	40	-8
1967	17	40	-8
1968	18	40	-8
1969	19	40	-8
1970	20	40	-8
1971	21	40	-8
1972	22	40	-8
1973	23	40	-8
1974	24	40	-8
1975	25	40	-8
1976	26	40	-8
1977	27	40	-8
1978	28	40	-8
1979	29	40	-8
1980	30	40	-8
1981	31	40	-8
1982	32	40	-8
1983	33	40	-8
1984	34	40	-8
1985	35	40	-8
1986	36	40	-8
1987	37	40	-8
1988	38	40	-8
1989	39	40	-8
1990	40	40	-8
1991	41	40	-8
1992	42	40	-8
1993	43	40	-8
1994	44	40	-8
1995	45	40	-8
1996	46	40	-8
1997	47	40	-8
1998	48	40	-8
1999	49	40	-8
2000	50	40	-8
2001	1	41	-8
2002	2	41	-8
2003	3	41	-8
2004	4	41	-8
2005	5	41	-8
2006	6	41	-8
2007	7	41	-8
2008	8	41	-8
2009	9	41	-8
2010	10	41	-8
2011	11	41	-8
2012	12	41	-8
2013	13	41	-8
2014	14	41	-8
2015	15	41	-8
2016	16	41	-8
2017	17	41	-8
2018	18	41	-8
2019	19	41	-8
2020	20	41	-8
2021	21	41	-8
2022	22	41	-8
2023	23	41	-8
2024	24	41	-8
2025	25	41	-8
2026	26	41	-8
2027	27	41	-8
2028	28	41	-8
2029	29	41	-8
2030	30	41	-8
2031	31	41	-8
2032	32	41	-8
2033	33	41	-8
2034	34	41	-8
2035	35	41	-8
2036	36	41	-8
2037	37	41	-8
2038	38	41	-8
2039	39	41	-8
2040	40	41	-8
2041	41	41	-8
2042	42	41	-8
2043	43	41	-8
2044	44	41	-8
2045	45	41	-8
2046	46	41	-8
2047	47	41	-8
2048	48	41	-8
2049	49	41	-8
2050	50	41	-8
2051	1	42	-8
2052	2	42	-8
2053	3	42	-8
2054	4	42	-8
2055	5	42	-8
2056	6	42	-8
2057	7	42	-8
2058	8	42	-8
2059	9	42	-8
2060	10	42	-8
2061	11	42	-8
2062	12	42	-8
2063	13	42	-8
2064	14	42	-8
2065	15	42	-8
2066	16	42	-8
2067	17	42	-8
2068	18	42	-8
2069	19	42	-8
2070	20	42	-8
2071	21	42	-8
2072	22	42	-8
2073	23	42	-8
2074	24	42	-8
2075	25	42	-8
2076	26	42	-8
2077	27	42	-8
2078	28	42	-8
2079	29	42	-8
2080	30	42	-8
2081	31	42	-8
2082	32	42	-8
2083	33	42	-8
2084	34	42	-8
2085	35	42	-8
2086	36	42	-8
2087	37	42	-8
2088	38	42	-8
2089	39	42	-8
2090	40	42	-8
2091	41	42	-8
2092	42	42	-8
2093	43	42	-8
2094	44	42	-8
2095	45	42	-8
2096	46	42	-8
2097	47	42	-8
2098	48	42	-8
2099	49	42	-8
2100	50	42	-8
2101	1	43	-8
2102	2	43	-8
2103	3	43	-8
2104	4	43	-8
2105	5	43	-8
2106	6	43	-8
2107	7	43	-8
2108	8	43	-8
2109	9	43	-8
2110	10	43	-8
2111	11	43	-8
2112	12	43	-8
2113	13	43	-8
2114	14	43	-8
2115	15	43	-8
2116	16	43	-8
2117	17	43	-8
2118	18	43	-8
2119	19	43	-8
2120	20	43	-8
2121	21	43	-8
2122	22	43	-8
2123	23	43	-8
2124	24	43	-8
2125	25	43	-8
2126	26	43	-8
2127	27	43	-8
2128	28	43	-8
2129	29	43	-8
2130	30	43	-8
2131	31	43	-8
2132	32	43	-8
2133	33	43	-8
2134	34	43	-8
2135	35	43	-8
2136	36	43	-8
2137	37	43	-8
2138	38	43	-8
2139	39	43	-8
2140	40	43	-8
2141	41	43	-8
2142	42	43	-8
2143	43	43	-8
2144	44	43	-8
2145	45	43	-8
2146	46	43	-8
2147	47	43	-8
2148	48	43	-8
2149	49	43	-8
2150	50	43	-8
2151	1	44	-8
2152	2	44	-8
2153	3	44	-8
2154	4	44	-8
2155	5	44	-8
2156	6	44	-8
2157	7	44	-8
2158	8	44	-8
2159	9	44	-8
2160	10	44	-8
2161	11	44	-8
2162	12	44	-8
2163	13	44	-8
2164	14	44	-8
2165	15	44	-8
2166	16	44	-8
2167	17	44	-8
2168	18	44	-8
2169	19	44	-8
2170	20	44	-8
2171	21	44	-8
2172	22	44	-8
2173	23	44	-8
2174	24	44	-8
2175	25	44	-8
2176	26	44	-8
2177	27	44	-8
2178	28	44	-8
2179	29	44	-8
2180	30	44	-8
2181	31	44	-8
2182	32	44	-8
2183	33	44	-8
2184	34	44	-8
2185	35	44	-8
2186	36	44	-8
2187	37	44	-8
2188	38	44	-8
2189	39	44	-8
2190	40	44	-8
2191	41	44	-8
2192	42	44	-8
2193	43	44	-8
2194	44	44	-8
2195	45	44	-8
2196	46	44	-8
2197	47	44	-8
2198	48	44	-8
2199	49	44	-8
2200	50	44	-8
2201	1	45	-8
2202	2	45	-8
2203	3	45	-8
2204	4	45	-8
2205	5	45	-8
2206	6	45	-8
2207	7	45	-8
2208	8	45	-8
2209	9	45	-8
2210	10	45	-8
2211	11	45	-8
2212	12	45	-8
2213	13	45	-8
2214	14	45	-8
2215	15	45	-8
2216	16	45	-8
2217	17	45	-8
2218	18	45	-8
2219	19	45	-8
2220	20	45	-8
2221	21	45	-8
2222	22	45	-8
2223	23	45	-8
2224	24	45	-8
2225	25	45	-8
2226	26	45	-8
2227	27	45	-8
2228	28	45	-8
2229	29	45	-8
2230	30	45	-8
2231	31	45	-8
2232	32	45	-8
2233	33	45	-8
2234	34	45	-8
2235	35	45	-8
2236	36	45	-8
2237	37	45	-8
2238	38	45	-8
2239	39	45	-8
2240	40	45	-8
2241	41	45	-8
2242	42	45	-8
2243	43	45	-8
2244	44	45	-8
2245	45	45	-8
2246	46	45	-8
2247	47	45	-8
2248	48	45	-8
2249	49	45	-8
2250	50	45	-8
2251	1	46	-8
2252	2	46	-8
2253	3	46	-8
2254	4	46	-8
2255	5	46	-8
2256	6	46	-8
2257	7	46	-8
2258	8	46	-8
2259	9	46	-8
2260	10	46	-8
2261	11	46	-8
2262	12	46	-8
2263	13	46	-8
2264	14	46	-8
2265	15	46	-8
2266	16	46	-8
2267	17	46	-8
2268	18	46	-8
2269	19	46	-8
2270	20	46	-8
2271	21	46	-8
2272	22	46	-8
2273	23	46	-8
2274	24	46	-8
2275	25	46	-8
2276	26	46	-8
2277	27	46	-8
2278	28	46	-8
2279	29	46	-8
2280	30	46	-8
2281	31	46	-8
2282	32	46	-8
2283	33	46	-8
2284	34	46	-8
2285	35	46	-8
2286	36	46	-8
2287	37	46	-8
2288	38	46	-8
2289	39	46	-8
2290	40	46	-8
2291	41	46	-8
2292	42	46	-8
2293	43	46	-8
2294	44	46	-8
2295	45	46	-8
2296	46	46	-8
2297	47	46	-8
2298	48	46	-8
2299	49	46	-8
2300	50	46	-8
2301	1	47	-8
2302	2	47	-8
2303	3	47	-8
2304	4	47	-8
2305	5	47	-8
2306	6	47	-8
2307	7	47	-8
2308	8	47	-8
2309	9	47	-8
2310	10	47	-8
2311	11	47	-8
2312	12	47	-8
2313	13	47	-8
2314	14	47	-8
2315	15	47	-8
2316	16	47	-8
2317	17	47	-8
2318	18	47	-8
2319	19	47	-8
2320	20	47	-8
2321	21	47	-8
2322	22	47	-8
2323	23	47	-8
2324	24	47	-8
2325	25	47	-8
2326	26	47	-8
2327	27	47	-8
2328	28	47	-8
2329	29	47	-8
2330	30	47	-8
2331	31	47	-8
2332	32	47	-8
2333	33	47	-8
2334	34	47	-8
2335	35	47	-8
2336	36	47	-8
2337	37	47	-8
2338	38	47	-8
2339	39	47	-8
2340	40	47	-8
2341	41	47	-8
2342	42	47	-8
2343	43	47	-8
2344	44	47	-8
2345	45	47	-8
2346	46	47	-8
2347	47	47	-8
2348	48	47	-8
2349	49	47	-8
2350	50	47	-8
2351	1	48	-8
2352	2	48	-8
2353	3	48	-8
2354	4	48	-8
2355	5	48	-8
2356	6	48	-8
2357	7	48	-8
2358	8	48	-8
2359	9	48	-8
2360	10	48	-8
2361	11	48	-8
2362	12	48	-8
2363	13	48	-8
2364	14	48	-8
2365	15	48	-8
2366	16	48	-8
2367	17	48	-8
2368	18	48	-8
2369	19	48	-8
2370	20	48	-8
2371	21	48	-8
2372	22	48	-8
2373	23	48	-8
2374	24	48	-8
2375	25	48	-8
2376	26	48	-8
2377	27	48	-8
2378	28	48	-8
2379	29	48	-8
2380	30	48	-8
2381	31	48	-8
2382	32	48	-8
2383	33	48	-8
2384	34	48	-8
2385	35	48	-8
2386	36	48	-8
2387	37	48	-8
2388	38	48	-8
2389	39	48	-8
2390	40	48	-8
2391	41	48	-8
2392	42	48	-8
2393	43	48	-8
2394	44	48	-8
2395	45	48	-8
2396	46	48	-8
2397	47	48	-8
2398	48	48	-8
2399	49	48	-8
2400	50	48	-8
2401	1	49	-8
2402	2	49	-8
2403	3	49	-8
2404	4	49	-8
2405	5	49	-8
2406	6	49	-8
2407	7	49	-8
2408	8	49	-8
2409	9	49	-8
2410	10	49	-8
2411	11	49	-8
2412	12	49	-8
2413	13	49	-8
2414	14	49	-8
2415	15	49	-8
2416	16	49	-8
2417	17	49	-8
2418	18	49	-8
2419	19	49	-8
2420	20	49	-8
2421	21	49	-8
2422	22	49	-8
2423	23	49	-8
2424	24	49	-8
2425	25	49	-8
2426	26	49	-8
2427	27	49	-8
2428	28	49	-8
2429	29	49	-8
2430	30	49	-8
2431	31	49	-8
2432	32	49	-8
2433	33	49	-8
2434	34	49	-8
2435	35	49	-8
2436	36	49	-8
2437	37	49	-8
2438	38	49	-8
2439	39	49	-8
2440	40	49	-8
2441	41	49	-8
2442	42	49	-8
2443	43	49	-8
2444	44	49	-8
2445	45	49	-8
2446	46	49	-8
2447	47	49	-8
2448	48	49	-8
2449	49	49	-8
2450	50	49	-8
2451	1	50	-8
2452	2	50	-8
2453	3	50	-8
2454	4	50	-8
2455	5	50	-8
2456	6	50	-8
2457	7	50	-8
2458	8	50	-8
2459	9	50	-8
2460	10	50	-8
2461	11	50	-8
2462	12	50	-8
2463	13	50	-8
2464	14	50	-8
2465	15	50	-8
2466	16	50	-8
2467	17	50	-8
2468	18	50	-8
2469	19	50	-8
2470	20	50	-8
2471	21	50	-8
2472	22	50	-8
2473	23	50	-8
2474	24	50	-8
2475	25	50	-8
2476	26	50	-8
2477	27	50	-8
2478	28	50	-8
2479	29	50	-8
2480	30	50	-8
2481	31	50	-8
2482	32	50	-8
2483	33	50	-8
2484	34	50	-8
2485	35	50	-8
2486	36	50	-8
2487	37	50	-8
2488	38	50	-8
2489	39	50	-8
2490	40	50	-8
2491	41	50	-8
2492	42	50	-8
2493	43	50	-8
2494	44	50	-8
2495	45	50	-8
2496	46	50	-8
2497	47	50	-8
2498	48	50	-8
2499	49	50	-8
2500	50	50	-8
